movieId,title,genres,rating_count,popularity_percent_rank,avg_rating,quality_percent_rank,balanced_score,quality_focused_score,popularity_focused_score,balanced_position,quality_focused_position,popularity_focused_position,rank_spread
1387,Jaws (1975),Action|Horror,1101,0.9583,3.7938,0.7542,0.8562,0.8154,0.897,183,331,145,186
1175,Delicatessen (1991),Comedy|Drama|Romance,355,0.7762,4.0408,0.9335,0.8548,0.8863,0.8234,184,155,311,156
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,1602,0.9827,3.7547,0.7222,0.8525,0.8004,0.9046,185,381,132,249
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,357,0.7781,4.0252,0.9266,0.8523,0.882,0.8226,186,167,315,148
8874,Shaun of the Dead (2004),Comedy|Horror,606,0.8861,3.8622,0.8173,0.8517,0.8379,0.8654,187,265,200,78
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,303,0.7385,4.1139,0.9642,0.8514,0.8965,0.8062,188,134,361,227
916,Roman Holiday (1953),Comedy|Drama|Romance,307,0.7411,4.1042,0.9617,0.8514,0.8955,0.8073,188,137,358,221
1784,As Good as It Gets (1997),Comedy|Drama|Romance,1107,0.9592,3.7809,0.7436,0.8514,0.8083,0.8945,188,358,150,208
1394,Raising Arizona (1987),Comedy,796,0.9272,3.8172,0.7753,0.8512,0.8208,0.8816,189,316,170,146
926,All About Eve (1950),Drama,268,0.705,4.2276,0.9934,0.8492,0.9069,0.7915,190,110,408,298
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,1476,0.9796,3.7517,0.7178,0.8487,0.7964,0.9011,191,392,138,254
1256,Duck Soup (1933),Comedy|Musical|War,271,0.7075,4.2085,0.9896,0.8486,0.905,0.7921,192,115,405,290
508,Philadelphia (1993),Drama,936,0.9435,3.7922,0.7517,0.8476,0.8093,0.886,193,356,164,192
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,676,0.9055,3.8328,0.7881,0.8468,0.8234,0.8703,194,305,194,111
1104,"Streetcar Named Desire, A (1951)",Drama,323,0.7561,4.0495,0.9372,0.8467,0.8829,0.8105,195,165,351,186
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,738,0.9181,3.8164,0.7743,0.8462,0.8175,0.875,196,327,184,143
161,Crimson Tide (1995),Drama|Thriller|War,1162,0.9623,3.7612,0.7279,0.8451,0.7982,0.892,197,386,155,231
6711,Lost in Translation (2003),Comedy|Drama|Romance,803,0.9288,3.7983,0.7596,0.8442,0.8103,0.878,198,351,175,176
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,746,0.9193,3.8083,0.7684,0.8438,0.8137,0.874,199,339,186,153
162,Crumb (1994),Documentary,305,0.7401,4.0656,0.9466,0.8434,0.8847,0.8021,200,158,375,217
902,Breakfast at Tiffany's (1961),Drama|Romance,506,0.8566,3.8785,0.8302,0.8434,0.8381,0.8487,200,264,232,64
1953,"French Connection, The (1971)",Action|Crime|Thriller,410,0.8136,3.9366,0.8723,0.8429,0.8546,0.8312,201,232,281,80
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,579,0.8785,3.8515,0.8073,0.8429,0.8287,0.8572,202,288,222,86
930,Notorious (1946),Film-Noir|Romance|Thriller,262,0.6977,4.1966,0.9878,0.8427,0.9008,0.7847,203,124,432,308
474,In the Line of Fire (1993),Action|Thriller,912,0.9419,3.7807,0.7429,0.8424,0.8026,0.8822,204,376,169,207
1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,259,0.6946,4.2085,0.99,0.8423,0.9013,0.7832,205,122,439,317
590,Dances with Wolves (1990),Adventure|Drama|Western,2177,0.9931,3.717,0.6915,0.8423,0.782,0.9026,205,425,135,290
56367,Juno (2007),Comedy|Drama|Romance,519,0.8622,3.869,0.8217,0.842,0.8339,0.8501,206,276,230,70
2395,Rushmore (1998),Comedy|Drama,683,0.9062,3.8177,0.7762,0.8412,0.8152,0.8672,207,333,198,135
27773,Old Boy (2003),Mystery|Thriller,296,0.7323,4.0709,0.9495,0.8409,0.8843,0.7974,208,159,391,232
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,279,0.7153,4.1183,0.9652,0.8402,0.8902,0.7903,209,147,410,263
4034,Traffic (2000),Crime|Drama|Thriller,836,0.9338,3.7853,0.7467,0.8402,0.8028,0.8777,209,374,176,198
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,307,0.7411,4.0521,0.9391,0.8401,0.8797,0.8005,210,171,379,208
1292,Being There (1979),Comedy|Drama,359,0.78,3.9708,0.8977,0.8388,0.8624,0.8153,211,211,335,124
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,1071,0.9564,3.7535,0.7203,0.8384,0.7911,0.8856,212,401,166,235
1231,"Right Stuff, The (1983)",Drama,407,0.811,3.9251,0.865,0.838,0.8488,0.8272,213,243,296,83
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,361,0.7812,3.9598,0.8933,0.8373,0.8597,0.8148,214,221,336,122
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,310,0.7439,4.0323,0.9294,0.8366,0.8737,0.7995,215,189,384,195
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,400,0.8048,3.93,0.8675,0.8362,0.8487,0.8236,216,244,310,94
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,293,0.7298,4.058,0.9419,0.8358,0.8783,0.7934,217,173,401,228
7147,Big Fish (2003),Drama|Fantasy|Romance,635,0.8955,3.8165,0.775,0.8352,0.8111,0.8593,218,348,211,137
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,1416,0.9777,3.7182,0.6921,0.8349,0.7778,0.892,219,440,154,286
1641,"Full Monty, The (1997)",Comedy|Drama,788,0.9262,3.7798,0.7423,0.8343,0.7975,0.8711,220,389,193,196
50872,Ratatouille (2007),Animation|Children|Drama,413,0.8154,3.9031,0.8519,0.8336,0.8409,0.8264,221,258,303,82
1035,"Sound of Music, The (1965)",Musical|Romance,690,0.9065,3.8,0.7608,0.8336,0.8045,0.8628,221,367,206,161
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,694,0.9077,3.7976,0.7593,0.8335,0.8038,0.8632,222,369,205,164
62,Mr. Holland's Opus (1995),Drama,991,0.9479,3.7528,0.7188,0.8333,0.7875,0.8792,223,411,174,237
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,948,0.9444,3.7542,0.721,0.8327,0.788,0.8774,224,409,177,232
1952,Midnight Cowboy (1969),Drama,323,0.7561,3.9923,0.9087,0.8324,0.8629,0.8019,225,209,377,168
1060,Swingers (1996),Comedy|Drama,493,0.8506,3.857,0.8129,0.8318,0.8242,0.8393,226,303,259,77
3362,Dog Day Afternoon (1975),Crime|Drama,337,0.7637,3.9748,0.8996,0.8316,0.8588,0.8044,227,227,367,140
1084,Bonnie and Clyde (1967),Crime|Drama,458,0.8387,3.8701,0.8236,0.8311,0.8281,0.8341,228,291,278,63
81845,"King's Speech, The (2010)",Drama,285,0.7222,4.0544,0.9397,0.831,0.8745,0.7875,229,186,422,236
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,240,0.6695,4.2208,0.9922,0.8308,0.8954,0.7663,230,138,496,358
529,Searching for Bobby Fischer (1993),Drama,523,0.8632,3.8413,0.7976,0.8304,0.8172,0.8435,231,328,248,97
30707,Million Dollar Baby (2004),Drama,439,0.8305,3.8781,0.8299,0.8302,0.8301,0.8303,232,283,284,52
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,272,0.7087,4.0735,0.9507,0.8297,0.8781,0.7813,233,175,444,269
2791,Airplane! (1980),Comedy,903,0.941,3.7525,0.7185,0.8297,0.7852,0.8742,233,419,185,234
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama,658,0.9018,3.7956,0.7561,0.8289,0.7998,0.8581,234,383,218,165
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,288,0.7257,4.0365,0.9316,0.8286,0.8698,0.7874,235,195,423,228
955,Bringing Up Baby (1938),Comedy|Romance,243,0.6742,4.1749,0.9821,0.8282,0.8897,0.7666,236,148,495,347
1674,Witness (1985),Drama|Romance|Thriller,566,0.8732,3.8251,0.7828,0.828,0.8099,0.8461,237,354,239,117
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,2979,0.9987,3.6786,0.6554,0.8271,0.7584,0.8957,238,492,148,344
64614,Gran Torino (2008),Crime|Drama,310,0.7439,3.9919,0.9083,0.8261,0.859,0.7932,239,226,402,176
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,504,0.855,3.8413,0.7972,0.8261,0.8146,0.8377,239,335,269,96
1283,High Noon (1952),Drama|Western,264,0.7012,4.072,0.9504,0.8258,0.8756,0.776,240,181,467,286
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,441,0.8315,3.8651,0.8192,0.8253,0.8229,0.8278,241,310,292,69
3421,Animal House (1978),Comedy,565,0.8726,3.8186,0.7778,0.8252,0.8062,0.8441,242,362,246,120
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,1015,0.9513,3.73,0.699,0.8252,0.7747,0.8756,242,446,182,264
1449,Waiting for Guffman (1996),Comedy,324,0.7577,3.9568,0.8923,0.825,0.8519,0.7981,243,238,388,150
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,302,0.737,4.0,0.9124,0.8247,0.8598,0.7896,244,220,414,194
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,1457,0.979,3.696,0.6701,0.8245,0.7628,0.8863,245,475,162,313
733,"Rock, The (1996)",Action|Adventure|Thriller,1567,0.9818,3.693,0.667,0.8244,0.7614,0.8874,246,482,160,322
2599,Election (1999),Comedy,703,0.9112,3.7745,0.7373,0.8242,0.7895,0.859,247,406,214,192
3911,Best in Show (2000),Comedy,502,0.8544,3.8386,0.7938,0.8241,0.812,0.8362,248,344,274,96
8784,Garden State (2004),Comedy|Drama|Romance,458,0.8387,3.8515,0.8076,0.8231,0.8169,0.8293,249,329,289,80
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,389,0.7982,3.8972,0.8475,0.8228,0.8327,0.813,250,277,343,93
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,329,0.7611,3.9498,0.8842,0.8227,0.8473,0.7981,251,249,389,140
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,233,0.6588,4.1888,0.9859,0.8223,0.8878,0.7569,252,151,533,382
1224,Henry V (1989),Action|Drama|Romance|War,238,0.6682,4.1492,0.9761,0.8222,0.8838,0.7606,253,162,517,355
2313,"Elephant Man, The (1980)",Drama,328,0.7605,3.9497,0.8836,0.822,0.8466,0.7974,254,251,391,140
247,Heavenly Creatures (1994),Crime|Drama,388,0.7976,3.8956,0.8465,0.822,0.8318,0.8122,254,278,344,90
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,2056,0.9915,3.6749,0.6519,0.8217,0.7538,0.8896,255,511,159,352
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,247,0.6783,4.1134,0.9639,0.8211,0.8782,0.764,256,174,503,329
2336,Elizabeth (1998),Drama,436,0.8283,3.8589,0.8139,0.8211,0.8182,0.824,256,325,309,69
1041,Secrets & Lies (1996),Drama,273,0.71,4.0366,0.9319,0.8209,0.8653,0.7766,257,207,462,255
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,266,0.7034,4.0508,0.9379,0.8206,0.8675,0.7737,258,202,476,274
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,457,0.8377,3.8468,0.8035,0.8206,0.8138,0.8275,258,337,294,79
1188,Strictly Ballroom (1992),Comedy|Romance,382,0.7935,3.894,0.8456,0.8195,0.8299,0.8091,259,284,353,94
2501,October Sky (1999),Drama,389,0.7982,3.8856,0.8402,0.8192,0.8276,0.8108,260,292,349,89
2064,Roger & Me (1989),Documentary,398,0.8041,3.8819,0.834,0.8191,0.825,0.8131,261,300,342,81
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,240,0.6695,4.1208,0.9658,0.8176,0.8769,0.7584,262,178,524,346
3363,American Graffiti (1973),Comedy|Drama,371,0.7881,3.8962,0.8468,0.8175,0.8292,0.8057,263,287,363,100
1217,Ran (1985),Drama|War,240,0.6695,4.1146,0.9645,0.817,0.876,0.758,264,180,527,347
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,473,0.844,3.833,0.7884,0.8162,0.8051,0.8273,265,366,295,101
2020,Dangerous Liaisons (1988),Drama|Romance,395,0.801,3.8785,0.8305,0.8158,0.8217,0.8099,266,315,352,86
7502,Band of Brothers (2001),Action|Drama|War,213,0.6309,4.3779,0.9994,0.8151,0.8888,0.7414,267,149,588,439
2300,"Producers, The (1968)",Comedy,323,0.7561,3.9396,0.8741,0.8151,0.8387,0.7915,267,263,407,144
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,1186,0.9655,3.691,0.6648,0.8151,0.755,0.8753,267,502,183,319
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,247,0.6783,4.0789,0.9517,0.815,0.8696,0.7603,268,197,518,321
44195,Thank You for Smoking (2006),Comedy|Drama,386,0.7954,3.8821,0.8346,0.815,0.8228,0.8071,268,311,359,91
33166,Crash (2004),Crime|Drama,466,0.8421,3.8315,0.7869,0.8145,0.8035,0.8255,269,372,306,103
1466,Donnie Brasco (1997),Crime|Drama,570,0.876,3.793,0.7527,0.8143,0.7897,0.839,270,404,262,142
1287,Ben-Hur (1959),Action|Adventure|Drama,469,0.8431,3.8294,0.7853,0.8142,0.8026,0.8257,271,377,304,106
1260,M (1931),Crime|Film-Noir|Thriller,219,0.6406,4.1963,0.9874,0.814,0.8834,0.7447,272,163,577,414
1357,Shine (1996),Drama|Romance,412,0.8145,3.8568,0.8126,0.8136,0.8132,0.8139,273,340,338,67
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,420,0.8198,3.85,0.806,0.8129,0.8102,0.8157,274,353,334,79
5669,Bowling for Columbine (2002),Documentary,625,0.893,3.7696,0.7329,0.8129,0.7809,0.8449,274,429,241,188
2067,Doctor Zhivago (1965),Drama|Romance|War,301,0.7357,3.9535,0.8892,0.8125,0.8432,0.7818,275,255,441,186
25,Leaving Las Vegas (1995),Drama|Romance,1041,0.9545,3.696,0.6704,0.8125,0.7556,0.8693,275,501,195,306
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,784,0.9253,3.7302,0.6993,0.8123,0.7671,0.8575,276,464,220,244
1185,My Left Foot (1989),Drama,318,0.7527,3.934,0.8701,0.8114,0.8348,0.7879,277,274,420,146
1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,236,0.6642,4.0911,0.9579,0.811,0.8698,0.7523,278,195,551,356
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,843,0.9347,3.7147,0.6874,0.811,0.7616,0.8605,278,480,209,271
1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,606,0.8861,3.7723,0.7354,0.8107,0.7806,0.8409,279,432,253,179
2248,Say Anything... (1989),Comedy|Drama|Romance,465,0.8415,3.8204,0.7793,0.8104,0.798,0.8228,280,388,313,108
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,233,0.6588,4.1009,0.9598,0.8093,0.8695,0.7491,281,198,563,365
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,576,0.8779,3.7786,0.7407,0.8093,0.7819,0.8368,282,426,271,155
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,325,0.7583,3.9138,0.8597,0.809,0.8293,0.7887,283,286,418,135
11,"American President, The (1995)",Comedy|Drama|Romance,857,0.936,3.71,0.682,0.809,0.7582,0.8598,283,493,210,283
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,338,0.7646,3.9038,0.8525,0.8085,0.8261,0.791,284,296,409,125
905,It Happened One Night (1934),Comedy|Romance,226,0.6488,4.1283,0.9677,0.8082,0.872,0.7444,285,191,578,387
954,Mr. Smith Goes to Washington (1939),Drama,296,0.7323,3.9493,0.8829,0.8076,0.8377,0.7775,286,267,458,191
3504,Network (1976),Comedy|Drama,258,0.6927,4.0136,0.9215,0.8071,0.8529,0.7614,287,236,513,277
951,His Girl Friday (1940),Comedy|Romance,214,0.634,4.1589,0.9799,0.807,0.8761,0.7378,288,179,600,421
1960,"Last Emperor, The (1987)",Drama,338,0.7646,3.8979,0.8484,0.8065,0.8233,0.7897,289,306,412,123
1281,"Great Dictator, The (1940)",Comedy|Drama|War,214,0.634,4.1519,0.978,0.806,0.8748,0.7372,290,183,606,423
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,226,0.6488,4.1128,0.9633,0.806,0.8689,0.7431,290,200,580,380
337,What's Eating Gilbert Grape (1993),Drama,882,0.9394,3.6984,0.6723,0.8059,0.7524,0.8593,291,520,212,308
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,215,0.6356,4.1488,0.9758,0.8057,0.8738,0.7377,292,188,601,413
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,666,0.9033,3.7387,0.7075,0.8054,0.7662,0.8446,293,465,243,222
909,"Apartment, The (1960)",Comedy|Drama|Romance,252,0.6833,4.0258,0.9269,0.8051,0.8538,0.7564,294,234,537,303
6787,All the President's Men (1976),Drama|Thriller,236,0.6642,4.0636,0.9457,0.8049,0.8612,0.7486,295,215,566,351
34,Babe (1995),Children|Drama,1613,0.9834,3.6386,0.6252,0.8043,0.7327,0.8759,296,599,181,418
5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,256,0.6893,4.0078,0.9181,0.8037,0.8494,0.7579,297,241,528,287
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,1708,0.9874,3.6338,0.6196,0.8035,0.7299,0.8771,298,608,178,430
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,302,0.737,3.9338,0.8697,0.8034,0.8299,0.7768,299,285,461,176
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1439,0.9783,3.6411,0.6281,0.8032,0.7331,0.8733,300,595,188,407
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,361,0.7812,3.8726,0.8249,0.803,0.8118,0.7943,301,345,398,97
357,Four Weddings and a Funeral (1994),Comedy|Romance,1398,0.9768,3.6416,0.6293,0.803,0.7336,0.8725,301,593,191,402
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,366,0.7841,3.8689,0.8214,0.8027,0.8102,0.7953,302,352,395,93
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,628,0.8939,3.7436,0.7112,0.8026,0.766,0.8391,303,468,260,208
6807,Monty Python's The Meaning of Life (1983),Comedy,443,0.8324,3.8149,0.7724,0.8024,0.7904,0.8144,304,402,337,98
2944,"Dirty Dozen, The (1967)",Action|Drama|War,358,0.7784,3.8743,0.8258,0.8021,0.8116,0.7926,305,347,403,98
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,1096,0.9579,3.6665,0.645,0.8015,0.7389,0.8641,306,568,203,365
2947,Goldfinger (1964),Action|Adventure|Thriller,573,0.8766,3.7574,0.7244,0.8005,0.7701,0.831,307,454,283,171
3424,Do the Right Thing (1989),Drama,303,0.7385,3.9175,0.8616,0.8001,0.8247,0.7755,308,301,470,169
300,Quiz Show (1994),Drama,1017,0.9517,3.6696,0.6481,0.7999,0.7392,0.8606,309,565,208,357
2010,Metropolis (1927),Drama|Sci-Fi,271,0.7075,3.9557,0.8911,0.7993,0.836,0.7626,310,270,507,237
1095,Glengarry Glen Ross (1992),Drama,314,0.7473,3.9029,0.8512,0.7993,0.8201,0.7785,310,319,455,145
3967,Billy Elliot (2000),Drama,355,0.7762,3.8676,0.8205,0.7983,0.8072,0.7895,311,360,415,104
950,"Thin Man, The (1934)",Comedy|Crime,196,0.6017,4.2423,0.995,0.7983,0.877,0.7197,312,177,679,502
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,481,0.8471,3.7869,0.7489,0.798,0.7784,0.8177,313,438,328,125
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,973,0.9463,3.6716,0.6497,0.798,0.7387,0.8573,313,570,221,349
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,287,0.7238,3.9355,0.871,0.7974,0.8268,0.768,314,294,492,198
6870,Mystic River (2003),Crime|Drama|Mystery,407,0.811,3.8268,0.7837,0.7974,0.7919,0.8029,314,398,374,84
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,694,0.9077,3.7147,0.6871,0.7974,0.7533,0.8415,314,515,251,264
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,219,0.6406,4.0799,0.9529,0.7968,0.8592,0.7343,315,223,618,395
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,225,0.6472,4.0644,0.9463,0.7968,0.8566,0.7369,315,231,607,376
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,554,0.8694,3.7563,0.7238,0.7966,0.7675,0.8257,316,463,305,158
1285,Heathers (1989),Comedy,567,0.8738,3.7504,0.7169,0.7954,0.764,0.8267,317,474,299,175
1954,Rocky (1976),Drama,730,0.9168,3.7007,0.6739,0.7954,0.7468,0.8439,317,536,247,289
509,"Piano, The (1993)",Drama|Romance,845,0.935,3.6781,0.6541,0.7946,0.7384,0.8508,318,573,228,345
1077,Sleeper (1973),Comedy|Sci-Fi,349,0.7715,3.861,0.8161,0.7938,0.8027,0.7849,319,375,431,112
915,Sabrina (1954),Comedy|Romance,274,0.7116,3.9416,0.8751,0.7933,0.826,0.7606,320,298,517,219
74458,Shutter Island (2010),Drama|Mystery|Thriller,293,0.7298,3.9096,0.8566,0.7932,0.8185,0.7678,321,322,493,172
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,223,0.6441,4.0561,0.9401,0.7921,0.8513,0.7329,322,240,624,384
1303,"Man Who Would Be King, The (1975)",Adventure|Drama,205,0.6174,4.122,0.9664,0.7919,0.8617,0.7221,323,212,661,449
2076,Blue Velvet (1986),Drama|Mystery|Thriller,429,0.8245,3.7972,0.7586,0.7916,0.7784,0.8048,324,437,366,113
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,892,0.9404,3.6637,0.6428,0.7916,0.7321,0.8511,324,600,226,374
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance,204,0.6152,4.1275,0.967,0.7911,0.8615,0.7207,325,214,672,458
6502,28 Days Later (2002),Action|Horror|Sci-Fi,600,0.8842,3.7292,0.6981,0.7911,0.7539,0.8283,325,509,291,218
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,196,0.6017,4.1556,0.9787,0.7902,0.8656,0.7148,326,206,701,495
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,620,0.8905,3.7161,0.6896,0.79,0.7498,0.8302,327,528,285,243
1147,When We Were Kings (1996),Documentary,186,0.5844,4.2312,0.994,0.7892,0.8712,0.7073,328,192,728,536
3462,Modern Times (1936),Comedy|Drama|Romance,193,0.5979,4.1632,0.9805,0.7892,0.8658,0.7127,328,205,709,504
44199,Inside Man (2006),Crime|Drama|Thriller,259,0.6946,3.9498,0.8839,0.7892,0.8271,0.7514,328,293,555,262
2871,Deliverance (1972),Adventure|Drama|Thriller,397,0.8023,3.8174,0.7759,0.7891,0.7838,0.7944,329,420,397,91
1947,West Side Story (1961),Drama|Musical|Romance,453,0.8362,3.7792,0.7417,0.7889,0.77,0.8078,330,455,356,125
994,Big Night (1996),Comedy|Drama,277,0.7134,3.9242,0.8638,0.7886,0.8187,0.7585,331,321,523,202
553,Tombstone (1993),Action|Drama|Western,746,0.9193,3.6816,0.6576,0.7884,0.7361,0.8408,332,582,254,328
8970,Finding Neverland (2004),Drama,341,0.7668,3.8534,0.8098,0.7883,0.7969,0.7797,333,390,451,118
21,Get Shorty (1995),Comedy|Crime|Thriller,1181,0.9652,3.6236,0.6114,0.7883,0.7175,0.859,333,659,213,446
1302,Field of Dreams (1989),Children|Drama|Fantasy,625,0.893,3.7096,0.6817,0.7874,0.7451,0.8296,334,545,288,257
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,225,0.6472,4.0267,0.9272,0.7872,0.8432,0.7312,335,254,631,377
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,260,0.6962,3.9442,0.8773,0.7867,0.8229,0.7505,336,309,560,251
51662,300 (2007),Action|Fantasy|War|IMAX,533,0.865,3.7392,0.7078,0.7864,0.755,0.8179,337,503,327,176
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,860,0.9372,3.6506,0.6356,0.7864,0.7261,0.8467,337,621,236,385
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,282,0.7178,3.9043,0.8528,0.7853,0.8123,0.7583,338,343,525,187
3468,"Hustler, The (1961)",Drama,194,0.5986,4.1314,0.9692,0.7839,0.858,0.7098,339,229,721,492
1333,"Birds, The (1963)",Horror|Thriller,569,0.8754,3.7188,0.6924,0.7839,0.7473,0.8205,339,535,321,214
1296,"Room with a View, A (1986)",Drama|Romance,345,0.7687,3.842,0.7985,0.7836,0.7895,0.7776,340,405,457,117
2908,Boys Don't Cry (1999),Drama,387,0.7969,3.8114,0.7702,0.7836,0.7782,0.7889,340,439,416,99
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,250,0.682,3.95,0.8845,0.7833,0.8238,0.7428,341,304,582,278
1997,"Exorcist, The (1973)",Horror|Mystery,634,0.8952,3.6932,0.6673,0.7812,0.7357,0.8268,342,585,298,287
3793,X-Men (2000),Action|Adventure|Sci-Fi,1354,0.9749,3.599,0.5873,0.7811,0.7035,0.8586,343,719,216,503
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,805,0.9291,3.6466,0.6318,0.7804,0.721,0.8399,344,648,258,390
1584,Contact (1997),Drama|Sci-Fi,998,0.9488,3.6232,0.6108,0.7798,0.7122,0.8474,345,682,235,447
4014,Chocolat (2000),Drama|Romance,530,0.8644,3.7226,0.6949,0.7797,0.7458,0.8136,346,539,341,198
440,Dave (1993),Comedy|Romance,981,0.9466,3.6269,0.6127,0.7797,0.7129,0.8465,347,678,238,440
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,511,0.8597,3.727,0.6965,0.7781,0.7454,0.8107,348,541,350,193
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,632,0.8945,3.6859,0.6607,0.7776,0.7309,0.8244,349,606,308,298
